#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0075_Sediment-D,IEWDR018K,IEWDR00QK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.694742,-119.465555,stream,Columbia,S19S_0075,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0075_Sediment-M,IEWDR018L,IEWDR00QK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.694842,-119.465591,stream,Columbia,S19S_0075,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0075_Sediment-U,IEWDR018M,IEWDR00QK,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.694858,-119.465706,stream,Columbia,S19S_0075,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0076_Sediment-D,IEWDR018N,IEWDR00QL,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.679191,-119.462605,stream,Columbia,S19S_0076,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0076_Sediment-M,IEWDR018O,IEWDR00QL,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.679318,-119.46257,stream,Columbia,S19S_0076,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0076_Sediment-U,IEWDR018P,IEWDR00QL,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,46.679398,-119.462645,stream,Columbia,S19S_0076,United States,Washington,Richland,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jackie Wells, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0077_Sediment-D,IEWDR018Q,IEWDR00QM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.66403,-105.223141,stream,Cache La Poudre,S19S_0077,United States,Colorado,Fort Collins,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Mike Wilkins, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0077_Sediment-M,IEWDR018R,IEWDR00QM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.664282,-105.223622,stream,Cache La Poudre,S19S_0077,United States,Colorado,Fort Collins,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Mike Wilkins, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0077_Sediment-U,IEWDR018S,IEWDR00QM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.664703,-105.224786,stream,Cache La Poudre,S19S_0077,United States,Colorado,Fort Collins,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Mike Wilkins, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0078_Sediment-D,IEWDR018T,IEWDR00QN,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.43138889,-123.5855556,stream,Little Wolf Creek,S19S_0078,United States,Oregon,Tyee,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0078_Sediment-M,IEWDR018U,IEWDR00QN,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.43138889,-123.5855556,stream,Little Wolf Creek,S19S_0078,United States,Oregon,Tyee,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0078_Sediment-U,IEWDR018V,IEWDR00QN,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.43138889,-123.5855556,stream,Little Wolf Creek,S19S_0078,United States,Oregon,Tyee,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0079_Sediment-D,IEWDR018W,IEWDR00QO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.6369,-123.5721,stream,Umpqua,S19S_0079,United States,Oregon,Elkton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0079_Sediment-M,IEWDR018X,IEWDR00QO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.6368,-123.572,stream,Umpqua,S19S_0079,United States,Oregon,Elkton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0079_Sediment-U,IEWDR018Y,IEWDR00QO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.6367,-123.5719,stream,Umpqua,S19S_0079,United States,Oregon,Elkton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Rick Colwell, 2019-09-06,https://whondrs.pnnl.gov,regular URL
S19S_0080_Sediment-D,IEWDR018Z,IEWDR00QP,NSF Long Term Ecological Research (LTER) site: Sevilleta,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.950811,-106.681374,stream,Rio Grande,S19S_0080,United States,New Mexico,South Valley,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dave Van Horn, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0080_Sediment-M,IEWDR0190,IEWDR00QP,NSF Long Term Ecological Research (LTER) site: Sevilleta,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.950833,-106.681271,stream,Rio Grande,S19S_0080,United States,New Mexico,South Valley,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dave Van Horn, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0080_Sediment-U,IEWDR0191,IEWDR00QP,NSF Long Term Ecological Research (LTER) site: Sevilleta,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.950903,-106.681382,stream,Rio Grande,S19S_0080,United States,New Mexico,South Valley,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Dave Van Horn, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0081_Sediment-D,IEWDR0192,IEWDR00QQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.960004,-76.9261495,stream,Northeast Branch of Anacostia,S19S_0081,United States,Maryland,Riverdale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Stephanie Pennington, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0081_Sediment-M,IEWDR0193,IEWDR00QQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.96027778,-76.92611111,stream,Northeast Branch of Anacostia,S19S_0081,United States,Maryland,Riverdale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Stephanie Pennington, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0081_Sediment-U,IEWDR0194,IEWDR00QQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.9603293,-76.9259674,stream,Northeast Branch of Anacostia,S19S_0081,United States,Maryland,Riverdale,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Stephanie Pennington, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0082_Sediment-D,IEWDR0195,IEWDR00QR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.8748619,-76.5465418,stream,Muddy Creek,S19S_0082,United States,Maryland,Edgewater,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ben Bond-Lamberty, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0082_Sediment-M,IEWDR0196,IEWDR00QR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.8748139,-76.5464751,stream,Muddy Creek,S19S_0082,United States,Maryland,Edgewater,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ben Bond-Lamberty, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0082_Sediment-U,IEWDR0197,IEWDR00QR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.8749661,-76.5464942,stream,Muddy Creek,S19S_0082,United States,Maryland,Edgewater,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ben Bond-Lamberty, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0083_Sediment-D,IEWDR0198,IEWDR00QS,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.31083,-88.3227,stream,Sangamon,S19S_0083,United States,Illinois,Fisher,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alison Anders, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0083_Sediment-M,IEWDR0199,IEWDR00QS,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.31083,-88.3227,stream,Sangamon,S19S_0083,United States,Illinois,Fisher,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alison Anders, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0083_Sediment-U,IEWDR019A,IEWDR00QS,NSF Critical Zone Observatory (CZO) site: Intensively Managed Landscapes,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.31083,-88.3227,stream,Sangamon,S19S_0083,United States,Illinois,Fisher,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alison Anders, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0084_Sediment-D,IEWDR019B,IEWDR00QT,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.954722,-71.722778,stream,Watershed 3 stream,S19S_0084,United States,New Hampshire,North Woodstock,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Campbell, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0084_Sediment-M,IEWDR019C,IEWDR00QT,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.954722,-71.722778,stream,Watershed 3 stream,S19S_0084,United States,New Hampshire,North Woodstock,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Campbell, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0084_Sediment-U,IEWDR019D,IEWDR00QT,USDA Forest Service Experimental Forest site: HJ Andrews,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.954722,-71.722778,stream,Watershed 3 stream,S19S_0084,United States,New Hampshire,North Woodstock,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Campbell, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0085_Sediment-D,IEWDR019E,IEWDR00QU,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.6479639,-115.9902503,stream,Mores Creek,S19S_0085,United States,Idaho,Idaho City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Allison Vincent and Caroline Nash, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0085_Sediment-M,IEWDR019F,IEWDR00QU,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.64815,-115.98908,stream,Mores Creek,S19S_0085,United States,Idaho,Idaho City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Allison Vincent and Caroline Nash, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0085_Sediment-U,IEWDR019G,IEWDR00QU,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.64819,-115.98891,stream,Mores Creek,S19S_0085,United States,Idaho,Idaho City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Allison Vincent and Caroline Nash, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0086_Sediment-D,IEWDR019H,IEWDR00QV,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.7797,-111.8064,stream,Red Butte Creek,S19S_0086,United States,Utah,Salt Lake City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jennifer Follstad Shah, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0086_Sediment-M,IEWDR019I,IEWDR00QV,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.7799,-111.8054,stream,Red Butte Creek,S19S_0086,United States,Utah,Salt Lake City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jennifer Follstad Shah, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0086_Sediment-U,IEWDR019J,IEWDR00QV,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,40.7801,-111.8054,stream,Red Butte Creek,S19S_0086,United States,Utah,Salt Lake City,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jennifer Follstad Shah, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0087_Sediment-D,IEWDR019K,IEWDR00QW,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.1233451,-116.7743431,stream,Dobson Creek,S19S_0087,United States,Idaho,Boise,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Murray, 2019-08-21,https://whondrs.pnnl.gov,regular URL
S19S_0087_Sediment-M,IEWDR019L,IEWDR00QW,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.1233625,-116.7744702,stream,Dobson Creek,S19S_0087,United States,Idaho,Boise,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Murray, 2019-08-21,https://whondrs.pnnl.gov,regular URL
S19S_0087_Sediment-U,IEWDR019M,IEWDR00QW,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.1231912,-116.7745057,stream,Dobson Creek,S19S_0087,United States,Idaho,Boise,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Murray, 2019-08-21,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-D,IEWDR019N,IEWDR00QX,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.21008,-80.44539,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-M,IEWDR019O,IEWDR00QX,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.21012,-80.44529,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-U,IEWDR019P,IEWDR00QX,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,37.21014,-80.44513,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
