#Samples have International Generic Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0012_Sediment-M,10.58052/IEWDR013D,10.58052/IEWDR00OT,National Ecological Observatory (NEON) site: HOPB,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.47157,-72.33038,stream,Hop Brook,S19S_0012,United States,Massachusetts,New Salem,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ryan Williams, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0012_Sediment-U,10.58052/IEWDR013E,10.58052/IEWDR00OT,National Ecological Observatory (NEON) site: HOPB,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,42.47178,-72.33105,stream,Hop Brook,S19S_0012,United States,Massachusetts,New Salem,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Ryan Williams, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0013_Sediment-D,10.58052/IEWDR013F,10.58052/IEWDR00OU,National Ecological Observatory (NEON) site: POSE,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.8952,-78.1476,stream,Posey Creek,S19S_0013,United States,Virginia,Front Royal,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0013_Sediment-M,10.58052/IEWDR013G,10.58052/IEWDR00OU,National Ecological Observatory (NEON) site: POSE,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.8945,-78.1474,stream,Posey Creek,S19S_0013,United States,Virginia,Front Royal,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0013_Sediment-U,10.58052/IEWDR013H,10.58052/IEWDR00OU,National Ecological Observatory (NEON) site: POSE,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.8944,-78.1474,stream,Posey Creek,S19S_0013,United States,Virginia,Front Royal,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0014_Sediment-D,10.58052/IEWDR013I,10.58052/IEWDR00OV,National Ecological Observatory (NEON) site: LEWI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.0941,-77.9808,stream,Lewis Run,S19S_0014,United States,Virginia,Berryville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0014_Sediment-M,10.58052/IEWDR013J,10.58052/IEWDR00OV,National Ecological Observatory (NEON) site: LEWI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.0942,-77.9812,stream,Lewis Run,S19S_0014,United States,Virginia,Berryville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0014_Sediment-U,10.58052/IEWDR013K,10.58052/IEWDR00OV,National Ecological Observatory (NEON) site: LEWI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.0944,-77.9815,stream,Lewis Run,S19S_0014,United States,Virginia,Berryville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jim Coloso and Becca Osborne, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0015_Sediment-D,10.58052/IEWDR013L,10.58052/IEWDR00OW,National Ecological Observatory (NEON) site: FLNT,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.184396,-84.439009,stream,Flint River,S19S_0015,United States,Georgia,Newton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Felipe Sanchez, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0015_Sediment-M,10.58052/IEWDR013M,10.58052/IEWDR00OW,National Ecological Observatory (NEON) site: FLNT,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.184508,-84.437802,stream,Flint River,S19S_0015,United States,Georgia,Newton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Felipe Sanchez, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0015_Sediment-U,10.58052/IEWDR013N,10.58052/IEWDR00OW,National Ecological Observatory (NEON) site: FLNT,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.185895,-84.437254,stream,Flint River,S19S_0015,United States,Georgia,Newton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Felipe Sanchez, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-D,10.58052/IEWDR013O,10.58052/IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.10445,-96.6025,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-M,10.58052/IEWDR013P,10.58052/IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.10429,-96.60286,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-U,10.58052/IEWDR013Q,10.58052/IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.10415,-96.60276,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-D,10.58052/IEWDR013R,10.58052/IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.94668,-96.44355,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-M,10.58052/IEWDR013S,10.58052/IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.94667,-96.44379,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-U,10.58052/IEWDR013T,10.58052/IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,38.94684,-96.44389,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-D,10.58052/IEWDR013U,10.58052/IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.6922935,-83.504941,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-M,10.58052/IEWDR013V,10.58052/IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.692083,-83.5044488,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-U,10.58052/IEWDR013W,10.58052/IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.6918387,-83.5041467,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-D,10.58052/IEWDR013X,10.58052/IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.9563807,-84.278999,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-M,10.58052/IEWDR013Y,10.58052/IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.956601,-84.2789099,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-U,10.58052/IEWDR013Z,10.58052/IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,35.9572803,-84.2786976,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-D,10.58052/IEWDR0140,10.58052/IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.85294,-88.15755,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-M,10.58052/IEWDR0141,10.58052/IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.85302,-88.1575,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-U,10.58052/IEWDR0142,10.58052/IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,31.8531,-88.15748,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-D,10.58052/IEWDR0143,10.58052/IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.54069,-87.79835,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-M,10.58052/IEWDR0144,10.58052/IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.54082,-87.79828,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-U,10.58052/IEWDR0145,10.58052/IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.54108,-87.79821,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-D,10.58052/IEWDR0146,10.58052/IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.96161,-87.40811,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-M,10.58052/IEWDR0147,10.58052/IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.96156,-87.40821,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-U,10.58052/IEWDR0148,10.58052/IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,32.96142,-87.40828,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0023_Sediment-D,10.58052/IEWDR0149,10.58052/IEWDR00P4,National Ecological Observatory (NEON) site: ARIK,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,39.75841,-102.44896,stream,Arikaree River,S19S_0023,United States,Colorado,Idalia,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Richard Lehrter, 2019-08-06,https://whondrs.pnnl.gov,regular URL
