Study_Code,Sample_ID,Sed_Extract_Method,Frozen_Method,Thaw_Date,Thawed_Method,Vial_Break_Method,Precipitate_Description,Filter_Method,Randomized_Method,Subsampling_Method,Acidification_Method,NPOC_Software_Method,NPOC_Dilution_Method,NPOC_Dilution_Factor,NPOC_Dilution_Description,Geochem_Method_QA_QC,C_Sample_Vol_mL,C_DIW_Vol_mL,ICR_Dilution_Method,Acidification_After_Dilution_Method,SPE_NPOC_sample_concentration_mg.per.L.as.C,SPE_sample_volume_mL,Final_Concen_After_SPE_ppm,Methanol_elution_mL,SPE_Method,FTICR_Format_Method,FTICR_Ion_Accumulation_Time
Study Code,Sample Name,Method of extracting sample,Frozen method,Date Thawed,Thawed method,Did the vial break? (method code),Precipitate Description (method code),Filter method,Randomized?,Subsampling approach method,Acidified in lab to pH 2? (method code),NPOC method,Dilution method,NPOC dilution factor for calculating NPOC concentration,Description of why dilution occurred,NPOC QA/QC (method code),C Sample Volume (mL),C DI water Volume (mL) Added to Sample for Dilution,Dilution needed to achieve desired C concentration for FTICR?,re-acidified after dilution? Method,Sample concentration after dilution (mg/L as C) (Target final concentration 1.5 mg/L as C for SPE),Sample Volume (ml),Theoretical Final concentration after SPE (assuming 60% efficiency) (ppm),Methanol elution (ml),SPE Method,FTICR-MS Column Information (method code),FTICR-MS Ion Accumulation Time (IAT) 
WHONDRS_S19S,S19S_0069_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.8,12.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0050_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.8,13.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0064_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.5,12.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0043_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.2,12.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0032_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1,14,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0082_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.6,13.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0097_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.8,14.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0036_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.7,13.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0020_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.7,11.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0011_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.6,13.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0081_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0076_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.5,14.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0100_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.6,10.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0027_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0013_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0037_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.8,13.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0034_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0029_SED_INC_ICR-U,SEDEXT_001,FRZ_000,11/18/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0016_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.5,10.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0015_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_000,NA
WHONDRS_S19S,S19S_0050_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.4,11.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0032_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0039_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.2,12.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0045_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.6,13.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0022_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,5.9,9.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0086_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.7,13.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0029_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0054_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.4,11.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0087_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0027_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.1,11.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0037_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0044_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.3,13.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0075_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.9,12.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0009_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0067_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0055_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.6,13.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0020_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.1,10.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0024_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.7,14.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0023_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.7,13.3,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0090_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0077_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.3,12.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0072_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.6,12.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0083_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.6,12.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0080_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,5.4,9.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0059_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0079_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.1,13.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0047_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.6,13.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0019_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.4,12.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0033_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.3,10.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0070_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.6,12.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0031_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.6,11.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0100_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.8,13.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0007_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0052_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0012_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.1,12.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0043_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0073_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.8,14.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0011_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.5,13.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0066_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,6.1,8.9,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0051_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0013_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0082_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.2,13.8,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0076_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.4,14.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0064_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1,14,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0063_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.4,10.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0089_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.37,14.63,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0085_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.02,12.98,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0071_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.62,13.38,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0036_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.35,13.65,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
